scenario,configuration,replicate,seed,windows,level,quantity,truth,median,lo,hi,contraction,bias_log,covered,rank,n_par,least_fisher_eigenvalue,least_informed_contraction
reference,E5_joint_network,0,0,swe+ceus,network,phi,0.028000000000000004,0.02802259816022043,0.025396228483445533,0.030920575791837088,0.06570051976090203,0.0008067516390961593,True,12,13,0.0,1.0
reference,E5_joint_network,0,0,swe+ceus,network,k,3.4999999999999997e-13,5.118610771482916e-13,9.556960970783783e-14,2.741475696095912e-12,0.48588819589456744,0.3801201000436585,True,12,13,0.0,1.0
reference,E5_joint_network,0,0,swe+ceus,network,D,1.0000000000000004e-06,9.948856310103769e-07,9.689744423607338e-07,1.0214897065597012e-06,0.01146083619405713,-0.005127492138242928,True,12,13,0.0,1.0
reference,E5_joint_network,0,0,swe+ceus,network,vmag,0.0010488088481701513,0.001047516595865274,0.0010393392489351533,0.001055758280789831,0.0034035842332782516,-0.0012328739053728555,True,12,13,0.0,1.0
reference,E5_joint_network,0,0,swe+ceus,network,S_v,2.800000000000001e-05,2.802259816022041e-05,2.79637555715322e-06,0.0002808156456812292,0.839011538328329,0.0008067516390948271,True,12,13,0.0,1.0
reference,E5_joint_network,0,0,swe+ceus,network,C_v,0.0010000000000000002,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.0,True,12,13,0.0,1.0
reference,E5_joint_network,1,1,swe+ceus,network,mu,2999.9999999999977,2993.4847955188275,2983.446463199477,3003.556903579421,0.0029176152404823265,-0.002174096462987052,True,12,13,0.0,1.0
reference,E5_joint_network,1,1,swe+ceus,network,eta_s,1.5,1.471452267431848,1.4519163836971813,1.4912510111752448,0.005804572613699571,-0.01921525797766027,False,12,13,0.0,1.0
reference,E5_joint_network,1,1,swe+ceus,network,phi,0.028000000000000004,0.02731717277963793,0.024757146651141086,0.0301419197934184,0.06569435054624563,-0.024688966199559736,True,12,13,0.0,1.0
reference,E5_joint_network,1,1,swe+ceus,network,k,3.4999999999999997e-13,4.821138706272783e-13,9.000546447081455e-14,2.5824408064310996e-12,0.48592049939597176,0.32024717778010725,True,12,13,0.0,1.0
reference,E5_joint_network,1,1,swe+ceus,network,D,1.0000000000000004e-06,9.774130933673797e-07,9.518565341601586e-07,1.0036558250124342e-06,0.011506656984428687,-0.022845898116125696,True,12,13,0.0,1.0
reference,E5_joint_network,1,1,swe+ceus,network,vmag,0.0010488088481701513,0.0010542509894465278,0.0010460162312731155,0.0010625505757173896,0.003405593655282105,0.005175462273139253,True,12,13,0.0,1.0
reference,E5_joint_network,1,1,swe+ceus,network,S_v,2.800000000000001e-05,2.7317172779637924e-05,2.7259822217334696e-06,0.000273746439988908,0.8390113946906693,-0.024688966199560625,True,12,13,0.0,1.0
reference,E5_joint_network,1,1,swe+ceus,network,C_v,0.0010000000000000002,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.0,True,12,13,0.0,1.0
reference,E5_joint_network,2,2,swe+ceus,network,mu,2999.9999999999977,3002.921239835265,2992.7630242196747,3013.1139350750886,0.002943224502669923,0.000973272828062477,True,12,13,0.0,1.0
reference,E5_joint_network,2,2,swe+ceus,network,eta_s,1.5,1.4936445808020808,1.4735778393753827,1.5139845851000884,0.0058741858214085,-0.004245947422528373,True,12,13,0.0,1.0
reference,E5_joint_network,2,2,swe+ceus,network,phi,0.028000000000000004,0.027782628153421255,0.025180058510016593,0.030654195136370504,0.06566580557988111,-0.007793571369178576,True,12,13,0.0,1.0
reference,E5_joint_network,2,2,swe+ceus,network,k,3.4999999999999997e-13,5.121110379483423e-13,9.560861808211034e-14,2.7430342624897785e-12,0.48591139710143394,0.3806083180357902,True,12,13,0.0,1.0
reference,E5_joint_network,2,2,swe+ceus,network,D,1.0000000000000004e-06,9.919912365136973e-07,9.66146880408254e-07,1.0185269271936752e-06,0.011464679590108133,-0.008041005895865538,True,12,13,0.0,1.0
reference,E5_joint_network,2,2,swe+ceus,network,vmag,0.0010488088481701513,0.001044417678373705,0.001036276463129827,0.0010526228527906467,0.003398580146184736,-0.004195605379808676,True,12,13,0.0,1.0
reference,E5_joint_network,2,2,swe+ceus,network,S_v,2.800000000000001e-05,2.7782628153421262e-05,2.7724350999871456e-06,0.0002784102780674125,0.8390107302542509,-0.00779357136917902,True,12,13,0.0,1.0
reference,E5_joint_network,2,2,swe+ceus,network,C_v,0.0010000000000000002,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.0,True,12,13,0.0,1.0
reference,E5_joint_network,3,3,swe+ceus,network,mu,2999.9999999999977,2992.6076819611258,2982.430719186054,3002.819371635521,0.0029588449499670173,-0.0024671469186152706,True,12,13,0.0,1.0
reference,E5_joint_network,3,3,swe+ceus,network,eta_s,1.5,1.493508779302705,1.473308444630417,1.5139860780569951,0.00591410173957906,-0.004336871110131979,True,12,13,0.0,1.0
reference,E5_joint_network,3,3,swe+ceus,network,phi,0.028000000000000004,0.02774442874829078,0.02514452643247606,0.0306131566500608,0.06568999446166837,-0.009169455966276274,True,12,13,0.0,1.0
reference,E5_joint_network,3,3,swe+ceus,network,k,3.4999999999999997e-13,5.254447212745804e-13,9.809836456465866e-14,2.8144419770968094e-12,0.4859101774886102,0.4063118376735453,True,12,13,0.0,1.0
reference,E5_joint_network,3,3,swe+ceus,network,D,1.0000000000000004e-06,9.88455382826476e-07,9.626688855265307e-07,1.014932609257691e-06,0.01148013560079093,-0.011611773630423983,True,12,13,0.0,1.0
reference,E5_joint_network,3,3,swe+ceus,network,vmag,0.0010488088481701513,0.0010465886955912241,0.0010384121720490313,0.0010548296016002598,0.0034062693348292663,-0.0021190760830407385,True,12,13,0.0,1.0
reference,E5_joint_network,3,3,swe+ceus,network,S_v,2.800000000000001e-05,2.77444287482908e-05,2.768618890360355e-06,0.0002780279110458559,0.8390112932761784,-0.009169455966276274,True,12,13,0.0,1.0
reference,E5_joint_network,3,3,swe+ceus,network,C_v,0.0010000000000000002,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.0,True,12,13,0.0,1.0
reference,E5_joint_network,4,4,swe+ceus,network,mu,2999.9999999999977,2995.2018222913343,2985.0915876966915,3005.3462993340077,0.0029368614396138295,-0.001600672963267158,True,12,13,0.0,1.0
reference,E5_joint_network,4,4,swe+ceus,network,eta_s,1.5,1.496928843875176,1.4775104413836284,1.5166024556327713,0.005670598088445613,-0.0020495362818896967,True,12,13,0.0,1.0
reference,E5_joint_network,4,4,swe+ceus,network,phi,0.028000000000000004,0.02830242481521053,0.025649663291901825,0.031229542520877736,0.06570482940314537,0.010742973319723959,True,12,13,0.0,1.0
reference,E5_joint_network,4,4,swe+ceus,network,k,3.4999999999999997e-13,5.064833338077496e-13,9.457384596543565e-14,2.7124345510783796e-12,0.48586273908857985,0.36955826403952585,True,12,13,0.0,1.0
reference,E5_joint_network,4,4,swe+ceus,network,D,1.0000000000000004e-06,9.974104033135592e-07,9.71503526770012e-07,1.0240081329870728e-06,0.011429512215581283,-0.0025929554918278086,True,12,13,0.0,1.0
reference,E5_joint_network,4,4,swe+ceus,network,vmag,0.0010488088481701513,0.0010397569670538452,0.0010316407300644996,0.0010479370569921364,0.00340335898012631,-0.008668089582746674,False,12,13,0.0,1.0
reference,E5_joint_network,4,4,swe+ceus,network,S_v,2.800000000000001e-05,2.830242481521055e-05,2.8242986853966647e-06,0.0002836198786489695,0.8390116386776014,0.010742973319723959,True,12,13,0.0,1.0
reference,E5_joint_network,4,4,swe+ceus,network,C_v,0.0010000000000000002,0.0010000000000000002,0.00010000000000000009,0.009999999999999995,1.0,0.0,True,12,13,0.0,1.0
reference,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,mu,2999.9999999999977,3009.5767950725135,2999.4503717330645,3019.737406158697,0.002927498124953555,0.003187180563935854,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,eta_s,1.5,1.4882701225284363,1.468624374378988,1.5081786713143748,0.005771031445828638,-0.007850654215276753,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,phi,0.028000000000000004,0.028008420026972333,0.025386203870445843,0.030901492653676057,0.0656262305751033,0.0003006700432437448,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,k,3.4999999999999997e-13,3.8455712235631737e-13,2.4388746152727365e-13,6.063623747973364e-13,0.1318475905896671,0.09415918612312879,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,D,1.0000000000000004e-06,9.948738502809877e-07,9.689622647109193e-07,1.0214783526871471e-06,0.011461151615316906,-0.005139333498467735,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,vmag,0.0010488088481701513,0.001047520477747277,0.0010393430199958137,0.0010557622750035915,0.0034036178780141734,-0.0012291681170104596,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,S_v,2.800000000000001e-05,2.7468085754769217e-05,1.8437001566258977e-05,4.0922908875385494e-05,0.25690919971061965,-0.019179697433544973,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,0,0,swe+ceus+relax,constitutive,C_v,0.0010000000000000002,0.0009807081487751633,0.0006650454822182929,0.0014461995439257979,0.9579603056040045,-0.019480367476787386,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,mu,2999.9999999999977,2993.5211275108036,2983.485368484316,3003.59064452394,0.0029168306012136106,-0.0021619595142539083,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,eta_s,1.5,1.471563799505356,1.4520389680740422,1.491351171440612,0.005800824045785347,-0.019139463574215032,False,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,phi,0.028000000000000004,0.02730432771309431,0.024748259025267318,0.03012439424942527,0.06562006268518425,-0.02515929625876856,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,k,3.4999999999999997e-13,3.596150013293078e-13,2.28264003182189e-13,5.665499044010847e-13,0.13160024705345086,0.027100863954977683,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,D,1.0000000000000004e-06,9.774016277978957e-07,9.518446482326159e-07,1.0036448109424183e-06,0.011506985564334271,-0.02285762871070318,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,vmag,0.0010488088481701513,0.0010542542157529634,0.0010460193353611898,0.001062553925974143,0.0034056339358348037,0.005178522551508635,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,S_v,2.800000000000001e-05,2.6800004795052973e-05,1.7988687690321e-05,3.992732929602858e-05,0.2569051753203152,-0.04380244373852271,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,1,1,swe+ceus+relax,constitutive,C_v,0.0010000000000000002,0.000981529561051983,0.0006656051588329689,0.0014474050665533676,0.9579504712186229,-0.018643147479754596,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,mu,2999.9999999999977,3002.971258891164,2992.816022699214,3013.1609538742096,0.0029423106930411965,0.0009899294884707643,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,eta_s,1.5,1.4937926987408214,1.4737385756529864,1.5141197113760068,0.00586988090532243,-0.004146786887928078,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,phi,0.028000000000000004,0.027771772139529975,0.02517301976704351,0.030638808331597978,0.06559153382138387,-0.008184396001330807,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,k,3.4999999999999997e-13,3.466364587377666e-13,2.1985604743770814e-13,5.465250372987964e-13,0.13182388219306596,-0.009656593069351516,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,D,1.0000000000000004e-06,9.919865495071917e-07,9.661416048258303e-07,1.0185228640273494e-06,0.011464999053763879,-0.008045730753712732,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,vmag,0.0010488088481701513,0.0010444215202523532,0.001036280185113345,0.0010526268162185564,0.003398617842374856,-0.0041919268978549695,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,S_v,2.800000000000001e-05,2.7367391531748508e-05,1.8369662165959396e-05,4.077234042115021e-05,0.2569004957175144,-0.02285229558290247,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,2,2,swe+ceus+relax,constitutive,C_v,0.0010000000000000002,0.0009854391500207552,0.0006682554385566244,0.001453172338546323,0.9579539105620245,-0.01466789958157122,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,mu,2999.9999999999977,2992.662609842134,2982.488767133074,3002.8711574850768,0.0029578818941767933,-0.002448792565902025,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,eta_s,1.5,1.4936697190747081,1.4734826068827473,1.5141334001903515,0.0059095629361401785,-0.0042291174072675575,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,phi,0.028000000000000004,0.02773175589889144,0.025135838346174354,0.03059576826697522,0.0656156956602473,-0.00962633127954371,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,k,3.4999999999999997e-13,3.4272711005656713e-13,2.1732300629008695e-13,5.404944187590332e-13,0.13189516986342043,-0.02099862147589704,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,D,1.0000000000000004e-06,9.88446408698259e-07,9.62659434700865e-07,1.0149241441466628e-06,0.011480456276415323,-0.011620852612754362,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,vmag,0.0010488088481701513,0.0010465922406867722,0.0010384156008873724,0.0010548332645712647,0.0034063063735098376,-0.0021156888024798093,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,S_v,2.800000000000001e-05,2.739447686212034e-05,1.838769303512971e-05,4.0813024293776115e-05,0.2569057339721635,-0.021863091475195162,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,3,3,swe+ceus+relax,constitutive,C_v,0.0010000000000000002,0.0009878378045010637,0.0006698816124959672,0.0014567104243473413,0.9579554738849707,-0.012236760195651009,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,mu,2999.9999999999977,2995.253198178338,2985.1456044926463,3005.3950158060584,0.002936042553398111,-0.001583520380757264,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,eta_s,1.5,1.4971105738536516,1.4777053521499703,1.5167706248633386,0.005666031414846631,-0.00192814176876277,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,phi,0.028000000000000004,0.02830665535982215,0.0256563509896106,0.031230736513708314,0.0656305683194983,0.010892438550616834,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,k,3.4999999999999997e-13,3.2645152871787323e-13,2.068403597230029e-13,5.152311702849189e-13,0.1321222815178923,-0.06965167400721484,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,D,1.0000000000000004e-06,9.974424257468518e-07,9.715340047308093e-07,1.0240417605922365e-06,0.01142983081390228,-0.0025608504334204696,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,vmag,0.0010488088481701513,0.00103976269289267,0.0010316462721322772,0.001047942969150571,0.003403417527150436,-0.008662582696771892,False,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,S_v,2.800000000000001e-05,2.7957756226240706e-05,1.8765704848284354e-05,4.165237274726516e-05,0.25690820619289967,-0.0015098454488970958,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal,4,4,swe+ceus+relax,constitutive,C_v,0.0010000000000000002,0.000987674307361771,0.000669771196035565,0.0014564683330615413,0.9579537957980157,-0.012402283999513486,True,14,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,mu,2999.9999999999977,3009.598020323874,2999.4711870686688,3019.759043856426,0.0029275961475645294,0.0031942331091805443,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,eta_s,1.5,1.4883374932538869,1.4686882593323116,1.5082496096430327,0.005771799222006372,-0.007805387432308852,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,phi,0.028000000000000004,0.022238618729128416,0.007966089721062022,0.06208267547777605,0.6853994406088433,-0.23037415022479202,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,k,3.4999999999999997e-13,3.1224064869776327e-13,1.1158346879287033e-13,8.737335714143836e-13,0.2979263882389105,-0.11415895405188436,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,D,1.0000000000000004e-06,1.0014059799283323e-06,9.690135846637508e-07,1.034881195173545e-06,0.014280314978528075,0.0014049924640140432,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,vmag,0.0010488088481701513,0.0010501832221095646,0.0010430851545155805,0.0010573295911901056,0.002945311205906921,0.0013095562916003445,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,S_v,2.800000000000001e-05,2.2229088860339433e-05,8.026491986027842e-06,6.156268422382158e-05,0.6564446045625667,-0.2308027699783839,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,0,0,swe+ceus+relax,constitutive,C_v,0.0010000000000000002,0.0009995714720907325,0.0006717030319540724,0.001487477471868774,0.9803811108904142,-0.00042861975359187454,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,mu,2999.9999999999977,2993.5394878476554,2983.503366072237,3003.60936984652,0.0029169182885721815,-0.0021558261750307395,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,eta_s,1.5,1.4716204449644605,1.4520927956742924,1.491410700809758,0.005801442032672213,-0.019100970938752015,False,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,phi,0.028000000000000004,0.02206338508781043,0.007903857620320249,0.06158928777784483,0.6853539707709742,-0.23828505899184194,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,k,3.4999999999999997e-13,2.9667722987062157e-13,1.0604067309283816e-13,8.300341383786463e-13,0.2978744930128537,-0.16528837475380698,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,D,1.0000000000000004e-06,9.877720230695869e-07,9.557328725203324e-07,1.0208852260004557e-06,0.014320197496873327,-0.012303353741181411,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,vmag,0.0010488088481701513,0.0010500524539460714,0.0010429454311460657,0.00105720790667498,0.0029494082814968915,0.0011850291586190664,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,S_v,2.800000000000001e-05,2.2041715943300038e-05,7.959464694274992e-06,6.103893419799643e-05,0.6563936421340523,-0.2392676730544938,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,1,1,swe+ceus+relax,constitutive,C_v,0.0010000000000000002,0.0009990178685444612,0.0006713316507326446,0.001486652238996822,0.9803787766683081,-0.0009826140626518765,True,12,16,0.0,1.0
reference,E8_relax_constitutive_Cvcal_norm,2,2,swe+ceus+relax,constitutive,mu,2999.9999999999977,3002.988033767018,2992.832460372968,3013.178068051321,0.0029423920930589046,0.0009955155655774206,True,12,16,0.0,1.0
